id,state,state_abb,state_id,county,county_id,operator,ref,name,sqft,lon,lat,type,company,pfaf_id,string_id,gid_1,name_0,name_1,area_km2,bws_label,coast_dist_km,lake_dist_km,avg_temp_c,summer_avg_temp_c,annual_precip_mm,summer_avg_dewpoint_c,nearest_reclaimed_plant_km,reclaimed_water_accessible,recommended_alternative,runner_up_alternative,recommendation_rationale,bws_score,bws_cat
693390023,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD121,Amazon IAD121,154814.0,-77.49778688217901,38.95678305314267,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),48.44654823534261,331.0428200112533,13.052333163718382,23.8973331451416,1013.0,17.660974267677524,10.338329960602824,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 10.3km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
694493125,Washington,WA,53,Grant County,25,Microsoft,,Microsoft,112036.0,-119.88757256028282,47.23765678799786,building,microsoft,782614,782614-USA.48_1-1182,USA.48_1,United States,Washington,7100.32865787,Low (<10%),272.07970497593647,99.02506218294684,9.968666553497314,20.41599973042806,197.0,8.293464934064847,4.39847186951513,True,reclaimed_wastewater,air_free_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 4.4km) -- reclaimed water can substitute for freshwater in cooling towers.,0.3893144706188369,0.0
694493126,Washington,WA,53,Grant County,25,Microsoft,,Microsoft,116001.0,-119.88319809847748,47.23762824027307,building,microsoft,782614,782614-USA.48_1-1182,USA.48_1,United States,Washington,7100.32865787,Low (<10%),272.5654355337752,99.08214881216804,9.968666553497314,20.41599973042806,197.0,8.293464934064847,3.975972073345345,True,reclaimed_wastewater,air_free_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 4.0km) -- reclaimed water can substitute for freshwater in cooling towers.,0.3893144706188369,0.0
694493127,Washington,WA,53,Grant County,25,Microsoft,,Microsoft,157191.0,-119.88329009579328,47.23672160801631,building,microsoft,782614,782614-USA.48_1-1182,USA.48_1,United States,Washington,7100.32865787,Low (<10%),272.5673480080092,99.22876769368474,9.968666553497314,20.41599973042806,197.0,8.293464934064847,3.9326392808909647,True,reclaimed_wastewater,air_free_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 3.9km) -- reclaimed water can substitute for freshwater in cooling towers.,0.3893144706188369,0.0
694493128,Washington,WA,53,Grant County,25,Microsoft,,Microsoft,162608.0,-119.88747588150468,47.236737102694434,building,microsoft,782614,782614-USA.48_1-1182,USA.48_1,United States,Washington,7100.32865787,Low (<10%),272.1027446976274,99.17614431318329,9.968666553497314,20.41599973042806,197.0,8.293464934064847,4.341099511081297,True,reclaimed_wastewater,air_free_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 4.3km) -- reclaimed water can substitute for freshwater in cooling towers.,0.3893144706188369,0.0
697020849,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD58,Amazon IAD58,136770.0,-77.44184182852638,38.986278739590496,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),43.29576817257328,337.4117860702066,13.299333383639654,24.203999837239586,1015.0,17.63793051602648,5.458184329894218,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 5.5km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
697020850,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD57,Amazon IAD57,116533.0,-77.44263838662451,38.98699723329166,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),43.40967740217702,337.4696977725836,13.299333383639654,24.203999837239586,1015.0,17.63793051602648,5.369077273479877,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 5.4km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
697021948,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD64,Amazon IAD64,147547.0,-77.65291934437082,38.81513240657421,building,amazon,731901,731901-USA.47_1-1400,USA.47_1,United States,Virginia,3775.42944138,Medium - High (20-40%),52.239182380009154,305.70206614556287,12.821000039577484,23.3853333791097,1010.0,17.67666939640435,22.00260409629496,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 22.0km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
697021949,Virginia,VA,51,Prince William County,153,Amazon,,,1278242.0,-77.65269565653946,38.81581597741176,campus,amazon,731901,731901-USA.47_1-1400,USA.47_1,United States,Virginia,3775.42944138,Medium - High (20-40%),52.2591024868354,305.8019757024311,12.821000039577484,23.3853333791097,1010.0,17.67666939640435,21.979294574998907,True,reclaimed_wastewater,immersion_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 22.0km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
697413741,Oregon,OR,41,Umatilla County,59,Amazon Web Services,PDX57/60,Amazon PDX57/60,271590.0,-119.26771376022246,45.913883188873065,building,amazon,782506,782506-USA.38_1-1182,USA.38_1,United States,Oregon,2255.5299837,Medium - High (20-40%),413.13296503775393,322.7917025522136,11.897333284219108,21.93999989827474,229.0,9.170271107743783,15.449723706537172,True,reclaimed_wastewater,air_free_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 15.4km) -- reclaimed water can substitute for freshwater in cooling towers.,2.054509572995166,0.0
697415321,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX55,Amazon Web Services us-west-2,123601.0,-119.65544902618971,45.84117425838994,building,amazon,782505,782505-USA.38_1-1182,USA.38_1,United States,Oregon,1154.52246441,Medium - High (20-40%),384.3485349116058,326.5135667536301,11.958666761716207,21.76800028483073,207.0,9.477197734796883,19.395157631535515,True,reclaimed_wastewater,air_free_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 19.4km) -- reclaimed water can substitute for freshwater in cooling towers.,2.054509572995166,0.0
697415323,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX56/59,Amazon Web Services us-west-2,263671.0,-119.6300360999594,45.853786061670256,building,amazon,782505,782505-USA.38_1-1182,USA.38_1,United States,Oregon,1154.52246441,Medium - High (20-40%),385.38932051968,324.8388918852746,11.958666761716207,21.76800028483073,207.0,9.477197734796883,16.27943611229242,True,reclaimed_wastewater,air_free_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 16.3km) -- reclaimed water can substitute for freshwater in cooling towers.,2.054509572995166,0.0
697417726,Oregon,OR,41,Morrow County,49,Amazon Web Services,PDX62,Amazon Web Services us-west-2,211981.0,-119.60370922412667,45.84665532541318,building,amazon,782505,782505-USA.38_1-1182,USA.38_1,United States,Oregon,1154.52246441,Medium - High (20-40%),388.4188707080932,326.33468740499893,11.800000061591469,21.67066637674968,209.0,9.403505508534728,13.791714975699373,True,reclaimed_wastewater,air_free_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 13.8km) -- reclaimed water can substitute for freshwater in cooling towers.,2.054509572995166,0.0
700001774,Washington,WA,53,Grant County,25,Microsoft,,Microsoft MWH Data Center,8381014.0,-119.88771018102906,47.23776925865819,campus,microsoft,782614,782614-USA.48_1-1182,USA.48_1,United States,Washington,7100.32865787,Low (<10%),272.06293565737724,99.00511285313029,9.968666553497314,20.41599973042806,197.0,8.293464934064847,4.417887243293937,True,reclaimed_wastewater,air_free_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 4.4km) -- reclaimed water can substitute for freshwater in cooling towers.,0.3893144706188369,0.0
700431553,Oregon,OR,41,Wasco County,65,Google,,Google Taylor Lake Data Center,1100932.0,-121.20240398131143,45.63852891759573,campus,google,782300,782300-USA.38_1-1230,USA.38_1,United States,Oregon,3092.50558357,Medium - High (20-40%),236.53383815541335,381.8359181626553,12.149333119392397,21.48933219909668,432.0,10.19378756702543,24.083496201973105,True,reclaimed_wastewater,air_free_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 24.1km) -- reclaimed water can substitute for freshwater in cooling towers.,2.054509572995166,0.0
701924667,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD90,Amazon IAD90,147749.0,-77.41165153795028,38.988603084770965,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),40.18074629116129,339.0966528903656,13.285333380103111,24.14666684468587,1027.0,17.558097545774967,6.527051621352531,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 6.5km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
701924668,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD91,Amazon IAD91,149486.0,-77.4111191682655,38.98784716047373,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),40.09104510401973,339.0227598637645,13.285333380103111,24.14666684468587,1027.0,17.558097545774967,6.629757721326516,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 6.6km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
701924669,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD92,Amazon IAD92,149857.0,-77.41047540861862,38.98694260549739,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),39.98323140188506,338.93468781011575,13.285333380103111,24.14666684468587,1027.0,17.558097545774967,6.753118110933179,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 6.8km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
701929066,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD144,Amazon IAD144,150384.0,-77.42742182982602,38.981642917536455,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),41.569527676536445,337.46332643389496,13.299333383639654,24.203999837239586,1015.0,17.63793051602648,6.345060919718032,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 6.3km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
701930920,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD98,Amazon IAD98,150826.0,-77.43388565556346,39.02022492908554,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),44.076128376452665,342.2158983072995,13.19699981311957,24.07866605122884,1009.0,17.63059221844134,2.24176089205772,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 2.2km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
701930921,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD99,Amazon IAD99,150804.0,-77.43402989103284,39.01916893584491,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),44.033061775077314,342.0710058647823,13.19699981311957,24.07866605122884,1009.0,17.63059221844134,2.3189085638777045,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 2.3km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
701930929,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD114,Amazon IAD114,148005.0,-77.45069857065232,39.03549407754049,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),46.662880972115246,343.4712233074167,13.19699981311957,24.07866605122884,1009.0,17.63059221844134,0.351687638318744,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 0.4km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
701930930,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD115,Amazon IAD115,146333.0,-77.44979480828684,39.03629402145032,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),46.61831890188579,343.61639065806656,13.19699981311957,24.07866605122884,1009.0,17.63059221844134,0.2845269840943717,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 0.3km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
701931819,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD65,Amazon IAD65,151356.0,-77.49436645394151,38.917010722177295,building,amazon,731901,731901-USA.47_1-1400,USA.47_1,United States,Virginia,3775.42944138,Medium - High (20-40%),47.42367421968333,325.9776444109679,13.052333163718382,23.8973331451416,1013.0,17.660974267677524,12.527492090160145,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 12.5km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
701931820,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD150,Amazon IAD150,213595.0,-77.47725088518797,38.91607635389445,building,amazon,731901,731901-USA.47_1-1400,USA.47_1,United States,Virginia,3775.42944138,Medium - High (20-40%),45.5654691639124,326.6289174059084,13.1063331613938,23.871999740600582,1007.0,17.72262938164933,11.895519001384754,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 11.9km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
706726088,Virginia,VA,51,Loudoun County,107,Google,,Stonewall Creek Business Park,1291753.0,-77.53939966702264,39.05143172924,campus,google,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),56.63998781100528,341.79285388735934,12.7673332033058,23.55466651916504,1011.0,17.540191449259513,10.372588223680772,True,reclaimed_wastewater,immersion_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 10.4km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
706776322,Oregon,OR,41,Umatilla County,59,Amazon Web Services,PDX80,Amazon PDX80,215703.0,-119.36661621765712,45.79780879526037,building,amazon,782506,782506-USA.38_1-1182,USA.38_1,United States,Oregon,2255.5299837,Medium - High (20-40%),414.3486969008831,338.4082146888037,11.72799997528394,21.678667068481445,235.0,9.072985501219751,16.083159554626064,True,reclaimed_wastewater,air_free_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 16.1km) -- reclaimed water can substitute for freshwater in cooling towers.,2.054509572995166,0.0
708931343,Tennessee,TN,47,Montgomery County,125,Google LLC,,Google Montgomery Data Center,26612163.0,-87.2600112195247,36.62857603307224,campus,google,742642,742642-USA.18_1-1216,USA.18_1,United States,Kentucky,1762.29519551,Low - Medium (10-20%),793.3754405116715,69.30046111702005,13.966000015536943,24.454667409261067,1295.0,19.27756218226124,51.0018254144842,False,immersion_cooling,closed_loop_dry_cooling,"Campus-type facility with space for new cooling infrastructure; no site-specific water resource (coast/lake/reclaimed) or favorable climate available nearby, so a high-water-savings retrofit technology is recommended instead.",1.3726966098056523,1.0
710070925,Virginia,VA,51,Loudoun County,107,Google,,Google Data Center,140634.0,-77.53957659001316,39.05264058118304,building,google,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),56.72392030063661,341.94655581878936,12.7673332033058,23.55466651916504,1011.0,17.540191449259513,10.416386279570602,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 10.4km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
714622339,Virginia,VA,51,Loudoun County,107,Google,,Google Data Center,2143143.0,-77.52625036711285,38.94277143488421,campus,google,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),51.30889881686999,327.9529934089784,12.783999917407831,23.53466669718425,1013.0,17.638978155379732,13.482696888500628,True,reclaimed_wastewater,immersion_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 13.5km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
714622340,Virginia,VA,51,Loudoun County,107,,,Amazon Fadeley III,1654964.0,-77.5215991553083,38.94833223285257,campus,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),50.89222434634493,328.887896592992,12.783999917407831,23.53466669718425,1013.0,17.638978155379732,12.676620891211488,True,reclaimed_wastewater,immersion_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 12.7km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
714889192,Alabama,AL,1,Jackson County,71,Google LLC,,Google Jackson County Data Center,7582142.0,-85.74826082398661,34.914333709146234,campus,google,742623,742623-USA.1_1-1216,USA.1_1,United States,Alabama,17662.7038074,Low - Medium (10-20%),585.8642420130501,136.06169463035465,14.987333297729492,24.610666910807293,1484.0,19.63992300318961,36.83919644090327,True,reclaimed_wastewater,immersion_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 36.8km) -- reclaimed water can substitute for freshwater in cooling towers.,1.3592511298828778,1.0
714941629,Nebraska,NE,31,Sarpy County,153,Meta,,Sarpy Meta Data Center,5922319.0,-96.14372146857282,41.121753730397295,campus,meta,742941,742941-USA.28_1-1263,USA.28_1,United States,Nebraska,3339.77523417,High (40-80%),1549.6003562298297,395.1756823938255,10.33433336019516,23.285332997639973,787.0,17.20086733361912,10.920784758557073,True,reclaimed_wastewater,immersion_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 10.9km) -- reclaimed water can substitute for freshwater in cooling towers.,3.0582237212061827,4.0
744491691,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD145,Amazon IAD145,103663.0,-77.4246254873571,38.98255213281915,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),41.30645944961925,337.710239770312,13.299333383639654,24.203999837239586,1015.0,17.63793051602648,6.368642420867076,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 6.4km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
744496741,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD117,Amazon Web Services IAD117,102452.0,-77.41909467085335,39.02369830815542,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),42.76114135174434,343.3387791390471,13.19699981311957,24.07866605122884,1009.0,17.63059221844134,3.407814502350091,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 3.4km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
744496750,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD116,Amazon Web Services IAD116,102629.0,-77.42043928426207,39.02434599828099,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),42.93566125463578,343.36259332112706,13.19699981311957,24.07866605122884,1009.0,17.63059221844134,3.242287768799084,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 3.2km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
756778306,New Mexico,NM,35,Valencia County,61,Meta,2,Meta,543736.0,-106.78034710972685,34.83004000903251,building,meta,752195,752195-USA.32_1-1048,USA.32_1,United States,New Mexico,164.79053208,High (40-80%),851.3275421246911,202.11027551385695,13.036333392063776,23.362667083740234,242.0,10.351648912584814,24.600133710227425,True,reclaimed_wastewater,air_free_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 24.6km) -- reclaimed water can substitute for freshwater in cooling towers.,3.993554666437404,1.0
762116506,Virginia,VA,51,Henrico County,87,Meta,,Meta Henrico Data Center,588189.0,-77.23731114669016,37.483928208517945,building,meta,731905,731905-USA.47_1-1400,USA.47_1,United States,Virginia,2272.30944337,Medium - High (20-40%),18.8519022695329,144.29813020782177,14.326333463191986,24.296000162760414,1124.0,19.057827408452493,73.29923668923679,False,closed_loop_dry_cooling,,"No site-specific water resource, favorable climate, or campus infrastructure available. Closed-loop dry cooling requires no ongoing water withdrawal and serves as the universal fallback -- always feasible, at an energy-efficiency tradeoff.",2.3410940191280734,2.0
777679751,New Mexico,NM,35,Valencia County,61,Meta,1,Meta,654617.0,-106.77647063706308,34.83028297052059,building,meta,752195,752195-USA.32_1-1048,USA.32_1,United States,New Mexico,164.79053208,High (40-80%),851.7001479316642,202.23797444102087,13.036333392063776,23.362667083740234,242.0,10.351648912584814,24.352073440400183,True,reclaimed_wastewater,air_free_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 24.4km) -- reclaimed water can substitute for freshwater in cooling towers.,3.993554666437404,1.0
788027103,Iowa,IA,19,Polk County,153,Meta,,Facebook Altoona Data Center 4,606958.0,-93.5163985612244,41.66773731235317,building,meta,742843,742843-USA.16_1-1342,USA.16_1,United States,Iowa,187.257056446,Low - Medium (10-20%),1600.4401948254672,516.3880644458045,9.508333404858908,22.62933349609375,873.0,17.31859675832411,131.29022502637304,False,closed_loop_dry_cooling,,"No site-specific water resource, favorable climate, or campus infrastructure available. Closed-loop dry cooling requires no ongoing water withdrawal and serves as the universal fallback -- always feasible, at an energy-efficiency tradeoff.",1.1889931573790973,0.0
793087859,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD118,Amazon IAD118,105629.0,-77.43883923491136,39.01850733590168,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),44.49284855755177,341.76825866006794,13.19699981311957,24.07866605122884,1009.0,17.63059221844134,2.0779612361693816,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 2.1km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
794147657,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD146,Amazon IAD146,103076.0,-77.43559835674785,38.9967245725433,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),43.07631889107094,339.0612391059979,13.299333383639654,24.203999837239586,1015.0,17.63793051602648,4.462542111575347,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 4.5km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
795384117,Arizona,AZ,4,Maricopa County,13,Microsoft,PHX-10,PHX-10,246184.0,-112.36482981743816,33.40794624396243,building,microsoft,772217,772217-USA.3_1-1483,USA.3_1,United States,Arizona,5.03417042733,High (40-80%),289.5295214036559,224.31551768901244,21.781999985376995,32.00400034586588,175.0,11.881042498886575,2.8227923757015527,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 2.8km) -- reclaimed water can substitute for freshwater in cooling towers.,3.621307686265388,1.5
795853621,Nebraska,NE,31,Sarpy County,153,Meta,,Sarpy Meta Data Center,6242843.0,-96.13364372425686,41.12194722186616,campus,meta,742941,742941-USA.28_1-1263,USA.28_1,United States,Nebraska,3339.77523417,High (40-80%),1549.4444334580835,395.9156191567535,10.33433336019516,23.285332997639973,787.0,17.20086733361912,10.428081178099706,True,reclaimed_wastewater,immersion_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 10.4km) -- reclaimed water can substitute for freshwater in cooling towers.,3.0582237212061827,4.0
802160675,Ohio,OH,39,Licking County,89,Meta,,Meta New Albany Data Center,663286.0,-82.74890966242867,40.06527171787832,building,meta,742694,742694-USA.36_1-1216,USA.36_1,United States,Ohio,20640.7881708,Low (<10%),644.4789010735121,197.3253530951085,10.180666711181402,21.32266680399577,1008.0,16.310529799675905,36.12064443727249,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 36.1km) -- reclaimed water can substitute for freshwater in cooling towers.,0.9286729699549354,0.0
815057182,Texas,TX,48,Tarrant County,439,Meta,,Facebook Fort Worth Datacenter,753193.0,-97.2554600255551,32.98829583281708,building,meta,751408,751408-USA.44_1-1363,USA.44_1,United States,Texas,5459.3442243,Medium - High (20-40%),488.3766266126288,116.9182217560447,18.2826665242513,28.3386656443278,883.0,19.850064382417987,40.22255055587043,False,closed_loop_dry_cooling,,"No site-specific water resource, favorable climate, or campus infrastructure available. Closed-loop dry cooling requires no ongoing water withdrawal and serves as the universal fallback -- always feasible, at an energy-efficiency tradeoff.",2.7627671001092096,1.0
817338831,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD140,Amazon IAD140,215095.0,-77.4175500441367,38.98145515417609,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),40.50635434389709,337.8928545495772,13.299333383639654,24.203999837239586,1015.0,17.63793051602648,6.828728284557463,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 6.8km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
817338832,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD141,Amazon IAD141,216850.0,-77.4167856863848,38.98238771254631,building,amazon,731801,731801-USA.21_1-1400,USA.21_1,United States,Maryland,236.989313922,Medium - High (20-40%),40.46250159475897,338.0496586612776,13.299333383639654,24.203999837239586,1015.0,17.63793051602648,6.780962015486484,True,reclaimed_wastewater,closed_loop_dry_cooling,Within 40.2km of an EPA-identified reuse-capable treatment plant (nearest: 6.8km) -- reclaimed water can substitute for freshwater in cooling towers.,2.3410940191280734,2.0
821081357,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,151703.0,-83.1996986090437,40.10257307151942,building,amazon,742678,742678-USA.36_1-1216,USA.36_1,United States,Ohio,17080.6952719,Low (<10%),693.3071472007948,197.8469690115788,10.671666856855154,22.086666742960613,951.0,16.5425757989286,47.74042182604688,False,closed_loop_dry_cooling,,"No site-specific water resource, favorable climate, or campus infrastructure available. Closed-loop dry cooling requires no ongoing water withdrawal and serves as the universal fallback -- always feasible, at an energy-efficiency tradeoff.",0.9286729699549354,0.0
821081358,Ohio,OH,39,Franklin County,49,Amazon Web Services,,Amazon Web Services,159123.0,-83.1997637520824,40.10358662896317,building,amazon,742678,742678-USA.36_1-1216,USA.36_1,United States,Ohio,17080.6952719,Low (<10%),693.3651552677268,197.7023439767665,10.671666856855154,22.086666742960613,951.0,16.5425757989286,47.6761679278141,False,closed_loop_dry_cooling,,"No site-specific water resource, favorable climate, or campus infrastructure available. Closed-loop dry cooling requires no ongoing water withdrawal and serves as the universal fallback -- always feasible, at an energy-efficiency tradeoff.",0.9286729699549354,0.0
